"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.category.label","Approve","Reject"
"3AJA9FLWTV7BQGI4K03X4D8NRSTFI0","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:28 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:28 PDT 2024","","","37UQDCYH6H46JDLSRQ95KUHR1Z0V7C","A1PLBQ3LANDLOE","Submitted","Wed May 22 07:36:26 PDT 2024","Wed May 22 07:43:45 PDT 2024","Thu May 23 07:43:45 PDT 2024","","","","439","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000294.png","yes"
"3AJA9FLWTV7BQGI4K03X4D8NRSTFI0","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:28 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:28 PDT 2024","","","31N2WW6R9BZZMXYFPZ1BPR2P83R3FS","A1NXG9NIKV6L9A","Submitted","Wed May 22 07:46:54 PDT 2024","Wed May 22 07:51:04 PDT 2024","Thu May 23 07:51:04 PDT 2024","","","","250","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000294.png","yellow"
"3DGDV62G87IJ68TW90EATRFA42JP22","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:21 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:21 PDT 2024","","","3ZPBJO59K9AHILRIDEVN5L0EFVSHD1","ASQLP98C5GFRB","Submitted","Wed May 22 07:35:49 PDT 2024","Wed May 22 07:36:27 PDT 2024","Thu May 23 07:36:27 PDT 2024","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000200.png","yes"
"3DGDV62G87IJ68TW90EATRFA42JP22","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:21 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:21 PDT 2024","","","3KRVW3HTZ7U9COBB116PSPUAXK1MS9","AA80SNZFZRLH8","Submitted","Wed May 22 07:36:18 PDT 2024","Wed May 22 07:36:44 PDT 2024","Thu May 23 07:36:44 PDT 2024","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000200.png","6"
"3DGDV62G87IJ68TW90EATRFA42JP22","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:21 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:21 PDT 2024","","","369J354OFXJ4XGHSJL5REFELJ9S6GZ","AML0BO8KH10N2","Submitted","Wed May 22 07:35:27 PDT 2024","Wed May 22 07:36:45 PDT 2024","Thu May 23 07:36:45 PDT 2024","","","","78","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000200.png","3"
"3DGDV62G87IJ68TW90EATRFA42JP22","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:21 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:21 PDT 2024","","","308XBLVES2D1SI71VNGBOZEKZJDBRK","A2W91LUNJYMM4N","Submitted","Wed May 22 07:34:25 PDT 2024","Wed May 22 07:38:33 PDT 2024","Thu May 23 07:38:33 PDT 2024","","","","248","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000200.png","2"
"3DGDV62G87IJ68TW90EATRFA42JP22","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:21 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:21 PDT 2024","","","3OWEPKL08TLTB8CJPZNEADNEFWXN7M","ABYT27GOCT0YU","Submitted","Wed May 22 07:34:49 PDT 2024","Wed May 22 07:44:16 PDT 2024","Thu May 23 07:44:16 PDT 2024","","","","567","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000200.png","2"
"3DZKABX201E99AIUS5CFBWDE2HXCVJ","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:20 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:20 PDT 2024","","","3LO69W1SUNMMG1KZ6PBT3YWI94HGLH","A2OH45B2ZDOYO1","Submitted","Wed May 22 07:36:25 PDT 2024","Wed May 22 07:36:47 PDT 2024","Thu May 23 07:36:47 PDT 2024","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000000.png","3"
"3DZKABX201E99AIUS5CFBWDE2HXCVJ","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:20 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:20 PDT 2024","","","31LM9EDVO51MV3DLQ8CBD3SN6RXJNP","A3JT2I4GGKDYPE","Submitted","Wed May 22 07:34:30 PDT 2024","Wed May 22 07:37:39 PDT 2024","Thu May 23 07:37:39 PDT 2024","","","","189","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000000.png","cube"
"3DZKABX201E99AIUS5CFBWDE2HXCVJ","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:20 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:20 PDT 2024","","","3X66WABAJGR50XUA0J7T7C219IQG33","A2EPG78IV7IUKC","Submitted","Wed May 22 07:36:18 PDT 2024","Wed May 22 07:38:52 PDT 2024","Thu May 23 07:38:52 PDT 2024","","","","154","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000000.png","no"
"3DZKABX201E99AIUS5CFBWDE2HXCVJ","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:20 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:20 PDT 2024","","","3G5W44VEURRBWV2HLPZSOYJ3K4EKGK","A35V0R80BOKJHA","Submitted","Wed May 22 07:38:38 PDT 2024","Wed May 22 07:39:31 PDT 2024","Thu May 23 07:39:31 PDT 2024","","","","53","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000000.png","1"
"3DZKABX201E99AIUS5CFBWDE2HXCVJ","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:20 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:20 PDT 2024","","","32N49TQG30RO2FJQYTLPULJH277AVJ","AR2QKWH7FE8QH","Submitted","Wed May 22 07:48:01 PDT 2024","Wed May 22 07:48:17 PDT 2024","Thu May 23 07:48:17 PDT 2024","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000000.png","3"
"3ATYLI1PSCB1R4F31L7N38W1W89JO2","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:14 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:14 PDT 2024","","","3WMINLGALVCS36DQ7CQK4TVSH0PACI","AWBTTY67HT1SX","Submitted","Wed May 22 07:34:44 PDT 2024","Wed May 22 07:35:08 PDT 2024","Thu May 23 07:35:08 PDT 2024","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000400.png","cube"
"3ATYLI1PSCB1R4F31L7N38W1W89JO2","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:14 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:14 PDT 2024","","","3ZY8KE4IS3CGPVQ7NPIBKLYM6PTQV6","A3STPBHP15RF6R","Submitted","Wed May 22 07:37:46 PDT 2024","Wed May 22 07:37:58 PDT 2024","Thu May 23 07:37:58 PDT 2024","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000400.png","cube"
"3ATYLI1PSCB1R4F31L7N38W1W89JO2","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:14 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:14 PDT 2024","","","3I2PTA7R3D329KWVOL44ICN5QRMKQE","A32U4R7UH7GBN9","Submitted","Wed May 22 07:37:34 PDT 2024","Wed May 22 07:40:28 PDT 2024","Thu May 23 07:40:28 PDT 2024","","","","174","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000400.png","2"
"3ATYLI1PSCB1R4F31L7N38W1W89JO2","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:14 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:14 PDT 2024","","","3LPW2N6LKDBRJUI9Y7K3QO1CWMW5UI","ATUWDVTW4HC46","Submitted","Wed May 22 07:35:11 PDT 2024","Wed May 22 07:41:32 PDT 2024","Thu May 23 07:41:32 PDT 2024","","","","381","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000400.png","no"
"3ATYLI1PSCB1R4F31L7N38W1W89JO2","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:14 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:14 PDT 2024","","","3BWI6RSP70IPH2Z6W0KVKQT514X7EI","AXOEOLAFJ6H27","Submitted","Wed May 22 07:45:52 PDT 2024","Wed May 22 07:48:44 PDT 2024","Thu May 23 07:48:44 PDT 2024","","","","172","100% (13/13)","100% (13/13)","100% (13/13)","CLEVR_new_000400.png","yes"
"3MD8CKRQ0IW4OH7JTDORX3167VTRJJ","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:21 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:21 PDT 2024","","","3NG53N1RLFSXE7TFFJSCS2O4QV5P88","A1R8VFS8YKJS4Y","Submitted","Wed May 22 07:37:16 PDT 2024","Wed May 22 07:37:33 PDT 2024","Thu May 23 07:37:33 PDT 2024","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000201.png","2"
"3MD8CKRQ0IW4OH7JTDORX3167VTRJJ","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:21 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:21 PDT 2024","","","3U088ZLJV425GRLDW1TSRHQI0UY0WT","A1H5XJ8MQ6U6BY","Submitted","Wed May 22 07:38:02 PDT 2024","Wed May 22 07:38:22 PDT 2024","Thu May 23 07:38:22 PDT 2024","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000201.png","purple"
"3MD8CKRQ0IW4OH7JTDORX3167VTRJJ","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:21 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:21 PDT 2024","","","39KFRKBFI74U8D8WDNDR2F7G95DYOF","A2A5EJSJ1F1ZBP","Submitted","Wed May 22 07:38:08 PDT 2024","Wed May 22 07:38:30 PDT 2024","Thu May 23 07:38:30 PDT 2024","","","","22","100% (21/21)","100% (21/21)","100% (21/21)","CLEVR_new_000201.png","purple"
"3MD8CKRQ0IW4OH7JTDORX3167VTRJJ","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:21 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:21 PDT 2024","","","3WLEIWSYH8QUFBT2GPB6929AI442HE","A28OZ5D581CY5P","Submitted","Wed May 22 07:37:15 PDT 2024","Wed May 22 07:38:32 PDT 2024","Thu May 23 07:38:32 PDT 2024","","","","77","100% (23/23)","100% (23/23)","100% (23/23)","CLEVR_new_000201.png","5"
"3MD8CKRQ0IW4OH7JTDORX3167VTRJJ","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:21 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:21 PDT 2024","","","3QFUFYSY9IOK4THJPD6UZWUVM3N4FE","A25HETTI76GHCL","Submitted","Wed May 22 07:36:55 PDT 2024","Wed May 22 07:40:47 PDT 2024","Thu May 23 07:40:47 PDT 2024","","","","232","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000201.png","yes"
"31D0ZWOD1T85NUKG5USZK8X08IZA0N","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:21 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:21 PDT 2024","","","3Y5140Z9DHPQ3D5SO5435RIITR9PIF","A1AXP3SCV8SPM","Submitted","Wed May 22 07:34:37 PDT 2024","Wed May 22 07:35:50 PDT 2024","Thu May 23 07:35:50 PDT 2024","","","","73","100% (4/4)","100% (4/4)","100% (4/4)","CLEVR_new_000202.png","5"
"31D0ZWOD1T85NUKG5USZK8X08IZA0N","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:21 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:21 PDT 2024","","","3WI0P0II6L1U7F5L9J7HJP2K24PDRT","A2ZVOPC99UU67C","Submitted","Wed May 22 07:34:58 PDT 2024","Wed May 22 07:36:16 PDT 2024","Thu May 23 07:36:16 PDT 2024","","","","78","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000202.png","1"
"31D0ZWOD1T85NUKG5USZK8X08IZA0N","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:21 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:21 PDT 2024","","","33JKGHPFYW3CWBJ6T5P3TVK4ALTNMY","A3LHTSUPSFOVNG","Submitted","Wed May 22 07:36:36 PDT 2024","Wed May 22 07:41:10 PDT 2024","Thu May 23 07:41:10 PDT 2024","","","","274","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000202.png","red"
"31D0ZWOD1T85NUKG5USZK8X08IZA0N","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:21 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:21 PDT 2024","","","3HVVDCPGTY1AL5D494ZQWPD38DSTYU","A3RTHA7MUNT5Z6","Submitted","Wed May 22 07:35:22 PDT 2024","Wed May 22 07:42:34 PDT 2024","Thu May 23 07:42:34 PDT 2024","","","","432","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000202.png","1"
"31D0ZWOD1T85NUKG5USZK8X08IZA0N","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:21 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:21 PDT 2024","","","3ZSANO2JCZG36EJUFE2CXZA10JOFSU","AWT32VYRBVDCM","Submitted","Wed May 22 07:45:11 PDT 2024","Wed May 22 07:48:55 PDT 2024","Thu May 23 07:48:55 PDT 2024","","","","224","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000202.png","1"
"3D06DR523OS2Q8RNUZFXI54DBL0MAA","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:20 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:20 PDT 2024","","","3A4NIXBJ7Q8M8BGLHS9OG3GF5QSMLU","AXDOVV2K6S3ZK","Submitted","Wed May 22 07:34:37 PDT 2024","Wed May 22 07:35:24 PDT 2024","Thu May 23 07:35:24 PDT 2024","","","","47","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000001.png","4"
"3D06DR523OS2Q8RNUZFXI54DBL0MAA","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:20 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:20 PDT 2024","","","3UWN2HHPUIEFU6WBD2LP54JA2AASNE","A21H5JBWDEHCL1","Submitted","Wed May 22 07:34:55 PDT 2024","Wed May 22 07:35:25 PDT 2024","Thu May 23 07:35:25 PDT 2024","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000001.png","4"
"3D06DR523OS2Q8RNUZFXI54DBL0MAA","3D4BPCICW3BRNY005L1QUQAMOLU8VW","Visual Question Answering","You will be given a image and a sentence. Choose the answer that matches the senstece best","categorize, image","$0.05","Wed May 22 07:34:20 PDT 2024","5","BatchId:5225007;OriginalHitTemplateId:928390873;","600","86400","Wed May 29 07:34:20 PDT 2024","","","3EFE17QCRWENKAA0A4QC0KMEGY1SH5","A1T5FB9SJMCDG1","Submitted","Wed May 22 07:39:20 PDT 2024","Wed May 22 07:41:35 PDT 2024","Thu May 23 07:41:35 PDT 2024","","","","135","0% (0/0)","0% (0/0)","0% (0/0)","CLEVR_new_000001.png","yes"
